tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,Average_Eventfulness,Average_I,CLI
2,14,"Dovette poi alzarsi di buon mattino, accendere il fuoco e appendere il paiolo pieno d'acqua.",17,3,136,0.09090909090909091,12.363636363636363
2,14,"""Ora fa' attenzione,"" disse la strega.",11,2,34,0.09090909090909091,3.090909090909091
2,14,"""Accendo il fuoco nel forno per cuocere il pane.""",12,2,36,0.09090909090909091,3.272727272727273
2,14,"Gretel era in cucina e piangeva a calde lacrime mentre pensava: ""Ci avessero divorato le bestie feroci nel bosco!",22,4,151,0.09090909090909091,13.727272727272728
2,14,"Almeno saremmo morti insieme senza dover sopportare questa pena, e io non dovrei far bollire l'acqua che deve servire per la morte di mio fratello.",27,5,186,0.09090909090909091,16.90909090909091
2,14,"Buon Dio, aiuta noi, miseri bambini!""",10,3,45,0.09090909090909091,4.090909090909091
2,15,"La vecchia gridò: ""Gretel, vieni subito qui al forno!""",14,3,91,0.14285714285714285,13.0
2,15,"e quando Gretel arrivò, disse: ""Dai un'occhiata dentro se il pane è ben cotto e dorato; i miei occhi sono deboli e io non arrivo a vedere fin là.",34,9,309,0.14285714285714285,44.14285714285714
2,15,"E se anche tu non ci riesci, siediti sull'asse: ti spingerò dentro, così potrai controllare meglio.""",21,7,191,0.14285714285714285,27.285714285714285
2,15,"Ma la perfida strega aveva chiamato Gretel perché‚ pensava, una volta spintala dentro al forno, di chiuderlo e di farla arrostire per mangiarsi pure lei.",28,6,378,0.14285714285714285,54.0
2,15,"Ma Dio ispirò alla fanciulla un'idea, ed ella disse: ""Non so proprio come fare, fammi vedere tu per prima: siediti sull'asse e io ti spingerò dentro.""",33,10,273,0.14285714285714285,39.0
2,15,"La vecchia si sedette e, siccome era leggera, Gretel pot‚ spingerla dentro, il più in fondo possibile; poi chiuse in fretta la porta e mise il paletto di ferro.",34,7,561,0.14285714285714285,80.14285714285714
2,15,"Allora la vecchia incominciò a gridare e a lamentarsi nel forno bollente, ma Gretel scappò via, ed ella dovette bruciare miseramente.",24,5,216,0.14285714285714285,30.857142857142854
2,16,"Gretel corse da Hänsel, gli aprì la porticina e gridò: ""Salta fuori, Hänsel, siamo liberi!""",22,6,231,0.16666666666666666,38.5
2,16,"Allora Hänsel saltò fuori, come un uccello quando gli aprono la gabbia.",14,4,51,0.16666666666666666,8.5
