tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,Average_Eventfulness,Average_I,CLI
36,19,38,276,1788,89.4,47.05263157894737,6.478260869565218,0.10507246376811594,0.7631578947368421,1.45,0.5263157894736842,0.40166204986149584,10.699872286079184
37,28,43,258,1822,62.827586206896555,42.372093023255815,7.062015503875969,0.1124031007751938,0.6744186046511628,1.0,0.6744186046511628,0.4548404542996214,11.201968019680194
38,26,46,202,1910,70.74074074074075,41.52173913043478,9.455445544554456,0.034653465346534656,0.15217391304347827,0.25925925925925924,0.5869565217391305,0.08931947069943291,10.35746714456392
39,26,59,356,2804,103.85185185185185,47.52542372881356,7.876404494382022,0.2443820224719101,1.4745762711864407,3.2222222222222223,0.4576271186440678,0.6748060902039644,9.05813874788494
40,32,62,296,2310,70.0,37.25806451612903,7.804054054054054,0.05405405405405406,0.25806451612903225,0.48484848484848486,0.532258064516129,0.13735691987513007,10.178040737148397
41,29,77,378,2694,89.8,34.98701298701299,7.126984126984127,0.11904761904761904,0.5844155844155844,1.5,0.38961038961038963,0.22769438353853938,8.230935130581301
42,31,75,434,2738,85.5625,36.50666666666667,6.308755760368664,0.24193548387096775,1.4,3.28125,0.4266666666666667,0.5973333333333334,10.253399833748961
43,16,35,224,1478,86.94117647058823,42.22857142857143,6.598214285714286,4.870535714285714,31.17142857142857,64.17647058823529,0.4857142857142857,15.140408163265306,12.020617283950614
44,2,2,22,114,38.0,57.0,5.181818181818182,24.454545454545453,269.0,179.33333333333334,1.5,403.5,16.05163636363636
45,29,51,292,1810,60.333333333333336,35.490196078431374,6.198630136986301,0.023972602739726026,0.13725490196078433,0.23333333333333334,0.5882352941176471,0.08073817762399078,9.839753390875458
46,32,50,264,2092,63.39393939393939,41.84,7.924242424242424,7.659090909090909,40.44,61.27272727272727,0.66,26.6904,11.381686232657415
47,24,34,172,1208,48.32,35.529411764705884,7.023255813953488,0.040697674418604654,0.20588235294117646,0.28,0.7352941176470589,0.15138408304498271,11.703663003663003
48,22,78,444,2512,109.21739130434783,32.205128205128204,5.657657657657658,0.013513513513513514,0.07692307692307693,0.2608695652173913,0.2948717948717949,0.022682445759368838,6.634164456233421
49,23,36,172,1020,42.5,28.333333333333332,5.930232558139535,8.703488372093023,41.583333333333336,62.375,0.6666666666666666,27.72222222222222,9.705562632696388
50,32,50,308,2326,70.48484848484848,46.52,7.5519480519480515,1.9512987012987013,12.02,18.21212121212121,0.66,7.9332,12.250994371482175
51,29,46,206,1792,59.733333333333334,38.95652173913044,8.699029126213592,4.155339805825243,18.608695652173914,28.533333333333335,0.6521739130434783,12.136105860113423,11.243838383838384
