tale_id,episode_id,sentence,num_words,num_clauses,dep_distance,Eventfulness,I
9,12,"De pronto vio parada en el camino a su antigua amiga, la zorra.",15,2,105,0.5,52.5
9,13,- ¡Ves!,3,2,3,0.14285714285714285,0.42857142857142855
9,13,-le dijo-.,3,1,3,0.14285714285714285,0.42857142857142855
9,13,Esto te ha ocurrido por no hacerme caso.,9,1,20,0.14285714285714285,2.8571428571428568
9,13,Pero no te desanimes; yo me preocupo de ti y te diré cómo puedes llegar al caballo de oro.,21,5,159,0.14285714285714285,22.71428571428571
9,13,"Marcha siempre de frente, y llegarás a un palacio en cuyas cuadras está el animal.",17,3,76,0.14285714285714285,10.857142857142856
9,13,"Delante de las cuadras estarán tendidos los caballerizos, durmiendo y roncando, y podrás sacar tranquilamente el caballo.",20,5,130,0.14285714285714285,18.57142857142857
9,13,"Pero una cosa debo advertirte: ponle la silla mala de madera y cuero, y no la de oro que verás colgada a su lado; de otro modo, lo pasarás mal.",35,9,310,0.14285714285714285,44.285714285714285
9,14,"Y estirando la zorra el rabo, montó el príncipe en él y emprendieron la carrera a campo traviesa, con tanta velocidad, que los cabellos silbaban al viento.",31,7,465,0.16666666666666666,77.5
9,14,Todo ocurrió como la zorra había predicho; el muchacho llegó al establo donde se encontraba el caballo de oro.,21,4,174,0.16666666666666666,29.0
9,14,"Pero al ir a ponerle la silla mala, pensó: ""Es una vergüenza para un caballo tan hermoso el no ponerle la silla que le corresponde"".",30,5,407,0.16666666666666666,67.83333333333333
9,14,"Mas apenas la de oro hubo tocado al animal, éste empezó a relinchar ruidosamente.",16,2,76,0.16666666666666666,12.666666666666666
9,14,"Despertaron los mozos de cuadra, prendieron al joven príncipe y lo metieron en el calabozo.",17,3,136,0.16666666666666666,22.666666666666664
9,14,"A la mañana siguiente, un tribunal le condenó a muerte; pero el Rey le prometió la vida y el caballo de oro si era capaz de traerle la bellísima princesa del Castillo de Oro.",37,6,442,0.16666666666666666,73.66666666666666
9,15,"Se puso en ruta el joven muy acongojado, y, por fortuna suya, no tardó en salirle al paso la fiel zorra.",25,5,181,1.0,181.0
9,16,- Debería abandonarte a tu desgracia -le dijo el animal- pero me das lástima y te ayudaré una vez más.,21,4,174,0.25,43.5
9,16,Este camino lleva directamente al Castillo de Oro.,9,1,36,0.25,9.0
9,16,"Llegarás a él al atardecer, y por la noche, cuando todo esté tranquilo y silencioso, la hermosa princesa se dirigirá a la casa de los baños.",30,7,435,0.25,108.75
9,16,"Cuando entre, te lanzas sobre ella y le das un beso; ella te seguirá y podrás llevártela; pero, ¡guárdate de permitirle que se despida de sus padres, pues de otro modo lo pasarás mal!",40,12,430,0.25,107.5
9,17,"Estiró la zorra el rabo, montóse el hijo del Rey, y otra vez a todo correr a campo traviesa, mientras los cabellos silbaban al viento.",29,6,406,1.0,406.0
9,18,"Al llegar al Castillo de Oro, todo ocurrió como predijera la zorra.",14,3,91,0.2,18.2
9,18,"Esperó el príncipe hasta medianoche, y cuando todo el mundo dormía y la bella princesa se dirigió a los baños, avanzando él de improviso, le dio un beso.",32,8,258,0.2,51.6
9,18,"Díjole ella que se marcharía muy a gusto con él, pero le suplicó con lágrimas que le permitiese antes despedirse de sus padres.",25,6,205,0.2,41.0
9,18,"Al principio, el príncipe resistió a sus ruegos; pero al ver que la muchacha seguía llorando y se arrodillaba a sus pies, acabó por ceder.",29,7,291,0.2,58.2
9,18,"Apenas hubo tocado la princesa el lecho de su padre, despertóse éste y todas las gentes del castillo; prendieron al doncel y lo encarcelaron.",27,5,191,0.2,38.2
9,19,"A la mañana siguiente le dijo el Rey: - Te has jugado la vida y la has perdido, sin embargo, te haré gracia de ella, si arrasas la montaña que se levanta delante de mis ventanas y me quita la vista -, y esto debes realizarlo en el espacio de ocho días.",58,13,1147,0.5,573.5
9,19,"Si lo logras, recibirás en premio la mano de mi hija.",13,3,78,0.5,39.0
9,20,"El príncipe se puso a manejar el pico y la pala sin descanso; pero cuando, transcurridos siete días, vio lo poco que había conseguido y que todo su esfuerzo ni siquiera se notaba, cayó en un gran abatimiento, con toda la esperanza perdida.",49,13,1041,0.5,520.5
9,20,Pero al anochecer del día séptimo se presentó la zorra y le dijo: - No mereces que me preocupe de ti; pero vete a dormir; yo haré el trabajo en tu lugar.,36,9,324,0.5,162.0
9,21,"A la mañana, al despertar el mozo y asomarse a la ventana, la montaña había desaparecido.",19,4,90,0.5,45.0
9,21,"Corrió rebosante de gozo a presencia del Rey, y le dio cuenta de que su condición quedaba satisfecha, por lo que el Monarca, quieras que no, hubo de cumplir su palabra y entregarle a su hija.",41,10,820,0.5,410.0
9,22,"Marcháronse los dos, y al poco rato se les acercó la zorra: - Tienes lo mejor, es cierto; pero a la doncella del Castillo de Oro le pertenece también el caballo de oro.",38,8,451,1.0,451.0
9,23,- ¿Y cómo podré ganármelo?,6,3,15,0.14285714285714285,2.142857142857143
9,23,-preguntó el joven.,4,1,6,0.14285714285714285,0.8571428571428571
9,23,- Voy a decírtelo.,5,2,10,0.14285714285714285,1.4285714285714284
9,23,"Ante todo, lleva a la hermosa doncella al Rey que te envió al Castillo de Oro.",18,3,111,0.14285714285714285,15.857142857142856
9,23,Se pondrá loco de alegría y te dará gustoso el caballo de oro.,14,2,91,0.14285714285714285,13.0
9,23,"Tú lo montas sin dilación y alargas la mano a cada uno para estrechársela en despedida, dejando para último lugar a la princesa.",25,3,237,0.14285714285714285,33.857142857142854
9,23,"Entonces la subes de un tirón a la grupa y te lanzas al galope; nadie podrá alcanzarte, pues el caballo es más veloz que el viento.",29,6,379,0.14285714285714285,54.14285714285714
9,24,"Todo sucedió así puntual y felizmente, y el príncipe se alejó con la bella princesa, montados ambos en el caballo de oro.",25,5,300,0.2,60.0
9,24,"La zorra no se quedó rezagada, y dijo al doncel:
- Ahora voy a ayudarte a conquistar el pájaro de oro.",24,5,150,0.2,30.0
9,24,"Cuando te encuentres en las cercanías del palacio donde mora el ave, haz que la princesa se apee; yo la guardaré.",24,6,234,0.2,46.800000000000004
9,24,"Tú te presentas en el patio del palacio con el caballo de oro; al verlo, habrá gran alegría, y te entregarán el pájaro.",27,5,282,0.2,56.400000000000006
9,24,"Cuando tengas la jaula en la mano, galoparás hacia donde estamos nosotras para recoger a la princesa.",19,4,171,0.2,34.2
9,25,"Conseguido también esto y disponiéndose el príncipe a regresar a casa con sus tesoros, díjole la zorra: - Ahora debes recompensar mis servicios.",26,5,241,1.0,241.0
9,26,- ¿Qué recompensa deseas?,5,2,10,0.5,5.0
9,26,-preguntó el joven.,4,1,6,0.5,3.0
9,27,"- Cuando lleguemos al bosque, mátame de un tiro y córtame la cabeza y las patas.",18,6,153,1.0,153.0
9,28,- ¡Bonita prueba de gratitud sería ésta!,8,2,28,0.5,14.0
