tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,Average_Eventfulness,Average_I,CLI,D_h,avg_homothety,hurst_dep_distance,hurst_eventfulness,hurst_I,Fractal Dimension (Letters),Fractal Dimension (Words),Fractal Dimension (Clauses),Fractal Dimension (Sentences),Fractal Dimension (Episodes)
11.0,12.0,209.0,1165.0,7792.0,599.3846153846154,37.2822966507177,6.688412017167382,0.111587982832618,0.6220095693779905,10.0,0.062200956937799,0.0386895904397793,7.39042647994907,-0.351159620992175,2.495793261277788,0.4889805141148908,0.6141545550676815,0.6603595402089496,0.9866,1.2603,1.1268,1.5005,1.3117
12.0,4.0,50.0,300.0,2062.0,412.4,41.24,6.873333333333333,0.7,4.2,42.0,0.1,0.42,8.362382022471909,-0.3492431685520429,2.952777777777777,0.6531397528255056,0.3732484651633862,0.6869246467590607,1.0024,1.433,1.0946,1.1238,1.6864
13.0,3.0,15.0,91.0,628.0,157.0,41.86666666666667,6.9010989010989015,21.46153846153846,130.2,488.25,0.2666666666666666,34.72,6.149677419354838,-0.3600640582432983,3.210989010989012,,,,1.0306,0.9726,1.3807,0.7495,2.033
14.0,1.0,13.0,81.0,470.0,235.0,36.15384615384615,5.802469135802469,17.666666666666668,110.07692307692308,715.5,0.1538461538461538,16.93491124260355,8.207799999999999,-0.3774188051292254,3.973092750870528,,,,0.969,0.9889,1.1527,1.4133,
15.0,8.0,104.0,712.0,5120.0,568.8888888888889,49.23076923076923,7.191011235955056,0.3089887640449438,2.1153846153846154,24.444444444444443,0.0865384615384615,0.1830621301775148,10.289303151353746,-0.3373332968916951,2.7741645059060787,0.4792079930757942,0.8903201516887069,0.7318419360924969,1.0121,0.6766,1.2588,0.8736,0.949
16.0,11.0,83.0,550.0,3916.0,326.3333333333333,47.18072289156626,7.12,0.4,2.6506024096385543,18.33333333333333,0.144578313253012,0.3832196254899114,9.224925462134763,-0.3448520607729066,2.6875867104782767,0.6163766712455138,0.5054661602277617,0.6938359606084205,1.0081,0.7294,1.0743,1.4624,0.1146
17.0,6.0,36.0,267.0,1896.0,270.85714285714283,52.66666666666666,7.101123595505618,1.895131086142322,14.055555555555555,72.28571428571429,0.1944444444444444,2.7330246913580245,9.60079718640094,-0.3445725852046117,2.8713066999583856,0.7779246682708859,0.1978268028685531,0.8221512785210489,0.9884,1.2135,0.7768,0.8729,1.5144
18.0,13.0,100.0,724.0,4992.0,356.57142857142856,49.92,6.895027624309392,1.3204419889502763,9.56,68.28571428571429,0.14,1.3384000000000005,9.227718631178709,-0.3456289575127744,2.567845303867403,0.5447934922214948,0.695324940171922,0.6200859301206063,0.9946,0.9057,1.2772,1.2893,1.807
19.0,4.0,48.0,283.0,2106.0,421.2,43.875,7.4416961130742045,3.2261484098939928,19.02083333333333,182.6,0.1041666666666666,1.981336805555556,8.26545034642032,-0.3398980213153188,3.191966038476639,0.4675729872620801,1.140050555023112,0.5325138642939214,0.9939,1.0926,0.3494,0.9261,-0.0536
,,,,,,,,,,,,,,,,,,,,,,,
