tale_id,num_episodes,num_sentences,num_clauses,num_words,avg_episode_length,avg_sentence_length,avg_clause_length,avg_dep_distance_clause,avg_dep_distance_sentence,avg_dep_distance_episode,Average_Eventfulness,Average_I,CLI,D_h,avg_homothety,hurst_dep_distance,hurst_eventfulness,hurst_I,Fractal Dimension (Letters),Fractal Dimension (Words),Fractal Dimension (Clauses),Fractal Dimension (Sentences),Fractal Dimension (Episodes)
14.0,20.0,146.0,1027.0,7284.0,346.85714285714283,49.89041095890411,7.092502434274587,0.1645569620253164,1.1575342465753424,8.047619047619047,0.1438356164383561,0.1664946519046725,10.519222780569514,-0.3432036129203372,2.577708269419732,0.7311677645544873,0.9405500491953104,0.8879758685749384,0.9402,0.9912,0.8302,0.601,1.0103
15.0,13.0,107.0,839.0,5446.0,389.0,50.89719626168224,6.491060786650775,0.3182359952324195,2.4953271028037385,19.071428571428573,0.1308411214953271,0.3264913966285265,9.647602131438717,-0.3503794914613393,2.416249017821874,0.6909951655645569,0.6932335774745039,0.8754712364013105,0.942,1.0187,0.9958,1.2749,1.5558
16.0,3.0,6.0,96.0,542.0,135.5,90.33333333333331,5.645833333333333,3.489583333333333,55.833333333333336,83.75,0.6666666666666666,37.22222222222222,8.31309734513274,-0.3674806947369589,2.752314814814815,,,,0.9132,1.0904,0.8754,2.1863,1.4703
17.0,10.0,96.0,626.0,4484.0,407.6363636363636,46.708333333333336,7.1629392971246,1.1996805111821087,7.822916666666667,68.27272727272727,0.1145833333333333,0.8963758680555556,9.02221035771489,-0.3421893182005437,2.715723730919417,0.7912504075863277,0.8255927232530801,0.9482348952583048,0.9419,1.0784,1.035,1.1307,1.4028
18.0,3.0,11.0,116.0,704.0,176.0,64.0,6.068965517241379,13.172413793103448,138.9090909090909,382.0,0.3636363636363636,50.51239669421488,7.263388704318935,-0.3619663674365798,2.850139324277255,,,,0.9622,1.1798,0.8478,0.8797,1.971
19.0,11.0,97.0,777.0,5388.0,449.0,55.54639175257732,6.934362934362935,1.3230373230373231,10.597938144329897,85.66666666666667,0.1237113402061855,1.3110851312573069,11.512770658418033,-0.3402302657083598,2.604436676601625,0.5311393918723506,0.599507567952561,0.6474318804806423,0.9392,0.9768,1.2651,1.0487,1.7154
20.0,19.0,81.0,709.0,4648.0,232.4,57.38271604938272,6.555712270803949,0.3554301833568406,3.111111111111111,12.6,0.2469135802469135,0.7681755829903978,10.543051546391755,-0.3523934291535102,2.420636251688965,0.4480128715943762,0.5791656725154511,0.8675022940713909,0.9431,0.8788,0.8076,0.8233,0.8254
21.0,11.0,193.0,1255.0,8704.0,725.3333333333334,45.09844559585492,6.935458167330677,0.1800796812749004,1.1709844559585492,18.83333333333333,0.0621761658031088,0.0728073236865419,9.44809660724554,-0.3408355268107392,2.5939717969072054,0.8275100425536015,0.8926092095427387,0.438929453350769,0.9603,1.139,0.4049,1.2138,1.4523
22.0,18.0,129.0,894.0,6048.0,318.3157894736842,46.88372093023256,6.76510067114094,0.8031319910514542,5.565891472868217,37.78947368421053,0.1472868217054263,0.8197824649960941,9.417882938978831,-0.3502707195946318,2.4775072403447616,0.7936909650502224,0.8457167740634073,0.8695716884880786,0.9484,1.339,1.0096,1.153,1.1655
23.0,7.0,80.0,531.0,3762.0,470.25,47.025,7.084745762711864,0.519774011299435,3.45,34.5,0.1,0.345,9.631206784083492,-0.3416499781388957,2.7825038113173703,0.8253965198640396,0.9297175401117522,1.1290709086658148,0.9496,1.3272,0.6008,1.5693,1.2447
24.0,12.0,201.0,1368.0,8784.0,675.6923076923077,43.70149253731344,6.421052631578948,0.2587719298245614,1.7611940298507462,27.23076923076923,0.0646766169154228,0.1139080715823865,8.241919720767886,-0.3500777130215136,2.389248930784673,0.4577917887535943,0.539813448481146,0.4540306571564288,0.9478,1.0448,1.2338,1.0999,1.2686
25.0,5.0,37.0,301.0,1968.0,328.0,53.18918918918919,6.538205980066445,3.176079734219269,25.83783783783784,159.33333333333334,0.1621621621621621,4.189919649379109,10.49601918465228,-0.3504000138180801,2.7103109754272547,0.4439862290994121,0.3705568494225299,0.4282958470810277,0.947,1.0261,1.1797,1.0458,0.9968
,,,,,,,,,,,,,,,,,,,,,,,
